name,phone,categories,location,state_name,website,yellowpages_url
Piatti Danville,(925) 838-2082,"Italian Restaurants,Family Style Restaurants,Restaurants","100 Sycamore Valley Rd W, Danville, CA 94526",California,http://www.piatti.com/danville,https://www.yellowpages.com/danville-ca/mip/piatti-danville-1012888
Hunan,(805) 496-3288,"Chinese Restaurants,Asian Restaurants,Banquet Halls & Reception Facilities,Caterers,Family Style Restaurants,Restaurants","3825 E Thousand Oaks Blvd Ste J, Westlake Village, CA 91362",California,http://www.hunanthousandoaks.com,https://www.yellowpages.com/westlake-village-ca/mip/hunan-1002538
Bobby Salazar's Taqueria,(559) 497-9920,"Mexican Restaurants,Bar & Grills,Barbecue Restaurants,Bars,Caterers,Latin American Restaurants,Mexican & Latin American Grocery Stores,Restaurants","725 E Olive Ave, Fresno, CA 93728",California,http://www.bobbysalazar.com,https://www.yellowpages.com/fresno-ca/mip/bobby-salazars-taqueria-10128307
The Coffee Bean & Tea Leaf,(310) 394-9737,"Coffee & Espresso Restaurants,Coffee & Tea,Coffee Shops,Restaurants","1312 3rd Street Promenade, Santa Monica, CA 90401",California,https://www.coffeebean.com/store/usa/santa-monica/3rd-street-promenade-santa-monica?utm_source=ExtNet&utm_medium=Yext,https://www.yellowpages.com/santa-monica-ca/mip/the-coffee-bean-tea-leaf-10025074
Maynila On Main Street,(310) 835-5224,"Filipino Restaurants,Asian Restaurants,Caterers,Restaurants","22102 Main St, Carson, CA 90745",California,http://maynilaonmainst.com,https://www.yellowpages.com/carson-ca/mip/maynila-on-main-street-10025961
El Abajeno,(310) 390-0755,"Mexican Restaurants,American Restaurants,Latin American Restaurants,Restaurants,Spanish Restaurants,Take Out Restaurants","4515 Inglewood Blvd, Culver City, CA 90230",California,http://abajeno.net,https://www.yellowpages.com/culver-city-ca/mip/el-abajeno-10023195
Spires Restaurant,(310) 830-8170,"Family Style Restaurants,Restaurants","22327 Wilmington Ave, Carson, CA 90745",California,http://www.spires-restaurants.com,https://www.yellowpages.com/carson-ca/mip/spires-restaurant-10023533
The Beach Hut No 2,(310) 376-4252,Restaurants,"1342 Hermosa Ave, Hermosa Beach, CA 90254",California,,https://www.yellowpages.com/hermosa-beach-ca/mip/the-beach-hut-no-2-10026994
Red Baron Pizza,(909) 866-4744,"Pizza,Restaurants","42173 Big Bear Blvd # D, Big Bear Lake, CA 92315",California,,https://www.yellowpages.com/big-bear-lake-ca/mip/red-baron-pizza-10023071
Roscoe's Famous Deli,(714) 879-2153,"Delicatessens,Bars,Restaurants","116 W Commonwealth Ave, Fullerton, CA 92832",California,https://www.roscoesfullerton.net,https://www.yellowpages.com/fullerton-ca/mip/roscoes-famous-deli-10022758
Nuevo Vallarta Grill,(909) 866-7355,"Mexican Restaurants,Restaurants","40949 Big Bear Blvd, Big Bear Lake, CA 92315",California,http://www.bigbeardining.com/nuevovallarta.html,https://www.yellowpages.com/big-bear-lake-ca/mip/nuevo-vallarta-grill-10022142
Burger King,(805) 688-9286,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants","238 E Highway 246, Buellton, CA 93427",California,http://www.bk.com,https://www.yellowpages.com/buellton-ca/mip/burger-king-10022218
Aloha BBQ,(949) 581-0976,"Hawaiian Restaurants,Asian Restaurants,Barbecue Restaurants,Caterers,Restaurants","24000 Alicia Pkwy Ste 4, Mission Viejo, CA 92691",California,http://www.aloha-bbq.net,https://www.yellowpages.com/mission-viejo-ca/mip/aloha-bbq-1001923
Mariscos Licensiados,(909) 624-1505,"Mexican Restaurants,Latin American Restaurants,Restaurants","10550 Ramona Ave, Montclair, CA 91763",California,,https://www.yellowpages.com/montclair-ca/mip/mariscos-licensiados-1002181
Americana Grill & Fountain,(415) 387-2893,"American Restaurants,Italian Restaurants,Restaurants","3532 Balboa St, San Francisco, CA 94121",California,http://www.americanitalianvietnamesecuisine.com,https://www.yellowpages.com/san-francisco-ca/mip/americana-grill-fountain-10019057
Kings Garden,(858) 587-3916,Restaurants,"10066 Pacific Heights Blvd, San Diego, CA 92121",California,,https://www.yellowpages.com/san-diego-ca/mip/kings-garden-10021503
Crest Cafe,(916) 444-2722,"Coffee Shops,Caterers,Restaurants,Take Out Restaurants","1017 K St, Sacramento, CA 95814",California,http://crestcafeonline.com,https://www.yellowpages.com/sacramento-ca/mip/crest-cafe-10021083
Kfc,(510) 232-1527,"Fast Food Restaurants,Chicken Restaurants,Restaurants,Take Out Restaurants","12319 San Pablo Ave # 147, Richmond, CA 94805",California,https://locations.kfc.com/ca/richmond/12319-san-pablo-avenue,https://www.yellowpages.com/richmond-ca/mip/kfc-10018995
Yummie Sandwich & Food To Go,(213) 613-0603,"Delicatessens,Restaurants","818 N Broadway, Los Angeles, CA 90012",California,,https://www.yellowpages.com/los-angeles-ca/mip/yummie-sandwich-food-to-go-10020053
Subway,(415) 384-0215,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","256 Shoreline Hwy, Mill Valley, CA 94941",California,http://www.subway.com,https://www.yellowpages.com/mill-valley-ca/mip/subway-1001854
Pelican Isle,(562) 592-3221,Restaurants,"16400 Pacific Coast Hwy Ste 103, Huntington Beach, CA 92649",California,,https://www.yellowpages.com/huntington-beach-ca/mip/pelican-isle-10018794
Burger King,(760) 357-0214,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants","610 S Imperial Ave, Calexico, CA 92231",California,http://www.bk.com,https://www.yellowpages.com/calexico-ca/mip/burger-king-1001742
King Donuts,(925) 825-1369,"Donut Shops,Restaurants","3413 Chestnut Ave, Concord, CA 94519",California,https://www.donutking.com.au,https://www.yellowpages.com/concord-ca/mip/king-donuts-1001882
Surf City Squeeze,(707) 326-3691,"Ice Cream & Frozen Desserts,Beverages,Restaurants","250 Santa Rosa Plz, Santa Rosa, CA 95401",California,https://www.surfcitysqueeze.com/stores/1612?utm_source=extnet&utm_medium=Yext,https://www.yellowpages.com/santa-rosa-ca/mip/surf-city-squeeze-10020012
Saigon Deli Restaurant,(714) 373-4622,"Vietnamese Restaurants,Asian Restaurants,Delicatessens,Family Style Restaurants,Restaurants","8911 Westminster Ave, Garden Grove, CA 92844",California,,https://www.yellowpages.com/garden-grove-ca/mip/saigon-deli-restaurant-10018595
Cafe Pro Bono,(650) 326-1626,"Coffee Shops,Italian Restaurants,Restaurants,Take Out Restaurants","2437 Birch St, Palo Alto, CA 94306",California,http://www.cafeprobono.com,https://www.yellowpages.com/palo-alto-ca/mip/cafe-pro-bono-10112977
Puerto Vallarta Restaurant,(805) 240-1201,"Family Style Restaurants,Restaurants","3021 Saviers Rd, Oxnard, CA 93033",California,http://puertovallartasf.com,https://www.yellowpages.com/oxnard-ca/mip/puerto-vallarta-restaurant-10112741
New York Giant Pizza,(619) 464-6000,"Pizza,Caterers,Italian Restaurants,Restaurants","9083 Dallas St, La Mesa, CA 91942",California,http://newyorkgiantpizzas.com,https://www.yellowpages.com/la-mesa-ca/mip/new-york-giant-pizza-10113361
Thai Kitchen,(510) 489-1966,"Thai Restaurants,Asian Restaurants,Family Style Restaurants,Restaurants,Take Out Restaurants","31845 Alvarado Blvd, Union City, CA 94587",California,http://www.thaikitchenunioncity.com,https://www.yellowpages.com/union-city-ca/mip/thai-kitchen-10017804
Los Cabos Mexican Grill,(951) 894-4749,"Mexican Restaurants,Restaurants","26770 Jefferson Ave, Murrieta, CA 92562",California,http://www.facebook.com/Los-Cabos-Mexican-Grill-660880590659668,https://www.yellowpages.com/murrieta-ca/mip/los-cabos-mexican-grill-10017739
Little Caesars Pizza,(909) 621-1966,"Pizza,Restaurants,Take Out Restaurants","336 S Indian Hill Blvd, Claremont, CA 91711",California,https://littlecaesars.com/en-us/store/3208,https://www.yellowpages.com/claremont-ca/mip/little-caesars-pizza-10112267
Espetus Churrascaria,(650) 342-8700,"Brazilian Restaurants,Latin American Restaurants,Restaurants,Steak Houses","710 S B St, San Mateo, CA 94401",California,http://www.espetus.com,https://www.yellowpages.com/san-mateo-ca/mip/espetus-churrascaria-10112373
"Ave 3 Pizza, Subs & Catering",(562) 865-9215,"Pizza,Caterers,Delicatessens,Italian Restaurants,Restaurants,Take Out Restaurants","12612 South St, Cerritos, CA 90703",California,https://www.ave3pizza.com,https://www.yellowpages.com/cerritos-ca/mip/ave-3-pizza-subs-catering-1011111
Tourism Authority,(323) 461-9893,"Thai Restaurants,Asian Restaurants,Restaurants","611 N Larchmont Blvd, Los Angeles, CA 90004",California,,https://www.yellowpages.com/los-angeles-ca/mip/tourism-authority-1011030
Thai Nakhorn,(650) 583-7555,"Thai Restaurants,Restaurants","464 San Mateo Ave, San Bruno, CA 94066",California,http://thainakornsanbruno.com/#menu,https://www.yellowpages.com/san-bruno-ca/mip/thai-nakhorn-10112103
Taco Bell,(714) 522-1132,"Fast Food Restaurants,Mexican Restaurants,Restaurants","15006 La Mirada Blvd, La Mirada, CA 90638",California,https://locations.tacobell.com/ca/la-mirada/15006-la-mirada-blvd-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=033692&utm_content=website&y_source=1_NjE0NjE5Ny01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.yellowpages.com/la-mirada-ca/mip/taco-bell-10110428
Boy's Hamburgers #8,(562) 633-6830,"Mexican Restaurants,American Restaurants,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","5815 Downey Ave, Long Beach, CA 90805",California,,https://www.yellowpages.com/long-beach-ca/mip/boys-hamburgers-8-10111847
Chalk Mountain Liquor & Deli,(805) 461-1100,"Delicatessens,Fast Food Restaurants,Liquor Stores,Restaurants","9990 El Camino Real, Atascadero, CA 93422",California,http://www.chalkmountaingolf.com,https://www.yellowpages.com/atascadero-ca/mip/chalk-mountain-liquor-deli-10112254
The Irish Bank,(415) 788-7152,"Irish Restaurants,Bars,Brew Pubs,Family Style Restaurants,Restaurants,Taverns","10 Mark Ln, San Francisco, CA 94108",California,http://www.theirishbank.com,https://www.yellowpages.com/san-francisco-ca/mip/the-irish-bank-10110251
Soleil Westwood,(310) 441-5384,"American Restaurants,French Restaurants,Restaurants","1386 Westwood Blvd, Los Angeles, CA 90024",California,http://www.sheratonpasadena.com/Dining,https://www.yellowpages.com/los-angeles-ca/mip/soleil-westwood-10110463
Tahoe Chinese Restaurant,(707) 887-9772,"Chinese Restaurants,Asian Restaurants,Family Style Restaurants,Restaurants,Take Out Restaurants","6484 Mirabel Rd, Forestville, CA 95436",California,,https://www.yellowpages.com/forestville-ca/mip/tahoe-chinese-restaurant-10109959
Lucy's Mexican Restaurant,(909) 883-4638,"Mexican Restaurants,Caterers,Latin American Restaurants,Restaurants,Take Out Restaurants","4151 N Sierra Way, San Bernardino, CA 92407",California,,https://www.yellowpages.com/san-bernardino-ca/mip/lucys-mexican-restaurant-1011024
Sozai Corner,(650) 342-6748,"Take Out Restaurants,Caterers,Restaurants","71 E 4th Ave, San Mateo, CA 94401",California,https://www.facebook.com/sozaicorner,https://www.yellowpages.com/san-mateo-ca/mip/sozai-corner-10109773
St. Michael's Alley,(650) 326-2530,"American Restaurants,Restaurants","140 Homer Ave, Palo Alto, CA 94301",California,http://www.stmikes.com,https://www.yellowpages.com/palo-alto-ca/mip/st-michaels-alley-10108828
Carrows,(951) 354-6262,"American Restaurants,Family Style Restaurants,Home Cooking Restaurants,Restaurants","11120 Magnolia Ave, Riverside, CA 92505",California,,https://www.yellowpages.com/riverside-ca/mip/carrows-10109554
Eduardo's Mexican Restaurant,(951) 340-3722,"Latin American Restaurants,Mexican Restaurants,Restaurants","513 W 6th St, Corona, CA 92882",California,http://www.eduardosmexicanrestaurant.com,https://www.yellowpages.com/corona-ca/mip/eduardos-mexican-restaurant-10107959
Subway,(760) 722-7171,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","2535 Vista Way, Oceanside, CA 92054",California,http://www.subway.com,https://www.yellowpages.com/oceanside-ca/mip/subway-10109435
Restaurant Miura,(310) 325-1461,"Family Style Restaurants,Restaurants,Take Out Restaurants","2040 Pacific Coast Hwy Ste L, Lomita, CA 90717",California,http://www.manta.com/c/mm8jkrr/restaurant-miura,https://www.yellowpages.com/lomita-ca/mip/restaurant-miura-1010926
Peking Express,(831) 674-2636,"Chinese Restaurants,Restaurants","606 Walnut Ave, Greenfield, CA 93927",California,,https://www.yellowpages.com/greenfield-ca/mip/peking-express-10109226
Ghion,(408) 298-8681,Restaurants,"1015 Park Ave, San Jose, CA 95126",California,,https://www.yellowpages.com/san-jose-ca/mip/ghion-10109467
Willy's Bagels & Blends,(925) 308-7534,"Bagels,Caterers,Restaurants","390 W Country Club Dr, Brentwood, CA 94513",California,http://www.willysbagels.com,https://www.yellowpages.com/brentwood-ca/mip/willys-bagels-blends-10107699
Araujo La Taqueria,(650) 588-4257,"Mexican Restaurants,American Restaurants,Latin American Restaurants,Restaurants","404 San Bruno Ave W, San Bruno, CA 94066",California,http://www.araujosrestaurant.com,https://www.yellowpages.com/san-bruno-ca/mip/araujo-la-taqueria-10109092
Ciro's Pizza,(714) 523-3381,"Pizza,Family Style Restaurants,Italian Restaurants,Restaurants","6969 La Palma Ave, Buena Park, CA 90620",California,,https://www.yellowpages.com/buena-park-ca/mip/ciros-pizza-10107698
Gold Yangki Burger,(818) 907-8889,"Hamburgers & Hot Dogs,American Restaurants,Restaurants","4454 Van Nuys Blvd, Sherman Oaks, CA 91403",California,http://bk.com,https://www.yellowpages.com/sherman-oaks-ca/mip/gold-yangki-burger-10170795
Eden Plaza Cafe,(510) 887-1963,"Coffee Shops,Caterers,Delicatessens,Restaurants,Take Out Restaurants","3541 Investment Blvd Ste 1, Hayward, CA 94545",California,,https://www.yellowpages.com/hayward-ca/mip/eden-plaza-cafe-10107400
The Coffee Bean & Tea Leaf,(310) 823-0858,"Coffee & Espresso Restaurants,Coffee & Tea,Coffee Shops,Restaurants","13420 Maxella Ave # C20, Marina Del Rey, CA 90292",California,https://www.coffeebean.com/store/usa/marina-del-rey/villa-marina-marketplace?utm_source=ExtNet&utm_medium=Yext,https://www.yellowpages.com/marina-del-rey-ca/mip/the-coffee-bean-tea-leaf-10106141
Hien Khanh Sandwich,(626) 288-8128,Restaurants,"8150 Garvey Ave Ste 117I, Rosemead, CA 91770",California,,https://www.yellowpages.com/rosemead-ca/mip/hien-khanh-sandwich-10167843
Bronco Billys Pizza Palace,(510) 438-0121,"Pizza,Caterers,Delicatessens,Restaurants","41200 Blacow Rd, Fremont, CA 94538",California,http://www.broncobillyspizza.com,https://www.yellowpages.com/fremont-ca/mip/bronco-billys-pizza-palace-1010704
Subway,(909) 793-7372,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","414 Orange St, Redlands, CA 92374",California,http://www.subway.com,https://www.yellowpages.com/redlands-ca/mip/subway-10170177
From Scratch Restaurant,(831) 625-2448,"American Restaurants,Coffee & Tea,Family Style Restaurants,Hamburgers & Hot Dogs,Italian Restaurants,Restaurants,Sandwich Shops","3626 The Barnyard, Carmel, CA 93923",California,http://fromscratchrestaurant.com,https://www.yellowpages.com/carmel-ca/mip/from-scratch-restaurant-1017056
El Guero Taco Shop,(619) 662-4660,"Mexican Restaurants,Latin American Restaurants,Restaurants","2036 Dairy Mart Rd Ste 126, San Ysidro, CA 92173",California,https://www.facebook.com/Tacos-El-Guero-110396365965282,https://www.yellowpages.com/san-ysidro-ca/mip/el-guero-taco-shop-10165990
Baskin Robbins Ice Cream,(209) 334-3100,"Ice Cream & Frozen Desserts,Bakeries,Dessert Restaurants,Restaurants,Yogurt","135 Lakewood Mall, Lodi, CA 95242",California,http://www.baskinrobbins.com,https://www.yellowpages.com/lodi-ca/mip/baskin-robbins-ice-cream-10164105
Lien Hoa BBQ,(714) 903-6194,"Barbecue Restaurants,Caterers,Restaurants","15374 Beach Blvd, Westminster, CA 92683",California,http://www.lienhoadeli.com,https://www.yellowpages.com/westminster-ca/mip/lien-hoa-bbq-10163141
El Gallito Restaurant,(760) 328-7794,"Family Style Restaurants,Restaurants,Take Out Restaurants","68820 Grove St, Cathedral City, CA 92234",California,http://elgallito.menutoeat.com,https://www.yellowpages.com/cathedral-city-ca/mip/el-gallito-restaurant-10164267
P & G Burgers,(951) 243-1108,"Fast Food Restaurants,Restaurants,Take Out Restaurants","24992 Alessandro Blvd Ste Q, Moreno Valley, CA 92553",California,,https://www.yellowpages.com/moreno-valley-ca/mip/p-g-burgers-10169702
La Perla Restaurant,(559) 945-2043,"Family Style Restaurants,Restaurants","36953 S Lassen Ave, Huron, CA 93234",California,,https://www.yellowpages.com/huron-ca/mip/la-perla-restaurant-10162926
Long Phung Bakery,(714) 897-2445,"Bakeries,Restaurants","8926 Westminster Blvd, Westminster, CA 92683",California,,https://www.yellowpages.com/westminster-ca/mip/long-phung-bakery-10163560
Cafe La Haye,(707) 935-5994,"American Restaurants,Restaurants","140 E Napa St, Sonoma, CA 95476",California,http://www.cafelahaye.com,https://www.yellowpages.com/sonoma-ca/mip/cafe-la-haye-10163439
Subway,(408) 629-4029,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","7042 Santa Teresa Blvd, San Jose, CA 95139",California,https://restaurants.subway.com/united-states/ca/san-jose/7042-santa-teresa-blvd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=42032&utm_campaign=evergreen-2020&y_source=1_MTQ5MTE3OTktNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,https://www.yellowpages.com/san-jose-ca/mip/subway-10163084
Nancy's Snack Shop,(310) 631-6262,"Refreshment Stands,Restaurants","3100 E Imperial Hwy, Lynwood, CA 90262",California,,https://www.yellowpages.com/lynwood-ca/mip/nancys-snack-shop-10161571
China Express Restaurant,(909) 391-1984,"Chinese Restaurants,Restaurants","1325 E 4th St, Ontario, CA 91764",California,,https://www.yellowpages.com/ontario-ca/mip/china-express-restaurant-10160844
Peking Dragon Restaurant,(949) 493-9499,"Chinese Restaurants,Asian Restaurants,Caterers,Family Style Restaurants,Restaurants,Take Out Restaurants","34171 Pacific Coast Hwy, Dana Point, CA 92629",California,http://www.pekingdragonrestaurant.com,https://www.yellowpages.com/dana-point-ca/mip/peking-dragon-restaurant-10162444
